StoreID,Date,ProductCategory,SalesAmount,Customers,Profit
2,2023-06-04,Dairy,591,73,197.15039003503
2,2023-06-04,Bakery,1868,86,391.5493098689122
2,2023-06-04,Snacks,1716,55,364.44448125717906
2,2023-06-04,Beverages,1262,52,466.35242531310035
3,2023-06-04,Fruits,1647,78,651.2229498537318
3,2023-06-04,Dairy,1387,67,370.5001347702845
3,2023-06-04,Bakery,663,93,184.44976918204236
3,2023-06-04,Snacks,1370,77,343.6337973209001
3,2023-06-04,Beverages,673,81,154.0290579150194
4,2023-06-04,Fruits,1006,97,341.7950040270581
4,2023-06-04,Dairy,1111,90,234.00407240435777
4,2023-06-04,Bakery,1726,97,686.5229745393547
4,2023-06-04,Snacks,1248,91,304.49014576830376
4,2023-06-04,Beverages,776,76,233.11762447313433
5,2023-06-04,Fruits,1722,53,640.5599235937034
5,2023-06-04,Dairy,1412,85,336.2022964847601
5,2023-06-04,Bakery,1283,86,480.49014383492084
5,2023-06-04,Snacks,1892,83,614.8652930813607
5,2023-06-04,Beverages,702,93,262.4596868019032
6,2023-06-04,Fruits,1377,66,523.500297927099
6,2023-06-04,Dairy,1398,79,399.27122041216455
6,2023-06-04,Bakery,677,92,142.64851994899624
6,2023-06-04,Snacks,1008,99,231.05488719987622
6,2023-06-04,Beverages,1944,99,519.0502930081504
7,2023-06-04,Fruits,1540,93,335.1726022694543
7,2023-06-04,Dairy,1336,90,439.0170703026459
7,2023-06-04,Bakery,1435,73,496.4320374686727
7,2023-06-04,Snacks,1362,86,405.5603760613136
7,2023-06-04,Beverages,846,81,322.4527020149598
8,2023-06-04,Fruits,705,77,152.4160224033238
8,2023-06-04,Dairy,1583,98,447.2939313213503
8,2023-06-04,Bakery,1272,74,458.2232750515758
8,2023-06-04,Snacks,1101,84,364.65755441286916
8,2023-06-04,Beverages,626,55,217.9667050420792
9,2023-06-04,Fruits,1417,50,398.14228598454525
9,2023-06-04,Dairy,1125,69,366.2114921351824
9,2023-06-04,Bakery,1931,59,634.728820956538
9,2023-06-04,Snacks,969,67,238.2572892551164
9,2023-06-04,Beverages,1313,59,332.01490089283095
10,2023-06-04,Fruits,1700,65,545.2372347069237
10,2023-06-04,Dairy,1239,88,361.1096879881235
10,2023-06-04,Bakery,1504,78,492.2350030328939
10,2023-06-04,Snacks,1751,84,351.2180975758321
10,2023-06-04,Beverages,1370,59,316.779881358315
1,2023-06-05,Fruits,1054,75,295.17308847030495
1,2023-06-05,Dairy,1497,55,594.2144493308152
1,2023-06-05,Bakery,1379,95,537.3975071364963
1,2023-06-05,Snacks,771,52,280.39071741030074
1,2023-06-05,Beverages,1558,92,320.7389994556015
2,2023-06-05,Fruits,635,75,199.05013628743512
2,2023-06-05,Dairy,1996,98,758.4731432258508
2,2023-06-05,Bakery,1214,82,359.5836178103717
2,2023-06-05,Snacks,660,54,246.51516688563157
2,2023-06-05,Beverages,910,71,325.77550542633196
3,2023-06-05,Fruits,1598,80,597.2762467407381
3,2023-06-05,Dairy,564,95,214.93396882600337
3,2023-06-05,Bakery,1880,63,604.120782733316
3,2023-06-05,Snacks,1963,96,609.5690332607564
3,2023-06-05,Beverages,1741,98,393.15742269194953
4,2023-06-05,Fruits,876,88,305.54965839029404
4,2023-06-05,Dairy,1605,58,361.01590645513284
4,2023-06-05,Bakery,1459,68,542.3556283379095
4,2023-06-05,Snacks,1318,96,266.7369203049996
4,2023-06-05,Beverages,1083,66,245.43920854271096
5,2023-06-05,Fruits,1558,98,356.57121880627443
5,2023-06-05,Dairy,1652,59,473.2601670783956
5,2023-06-05,Bakery,638,90,193.2616505350583
5,2023-06-05,Snacks,1957,56,565.3873322907779
5,2023-06-05,Beverages,1103,81,402.7671366022653
6,2023-06-05,Fruits,889,84,267.9698104925618
6,2023-06-05,Dairy,784,93,203.97400403023482
6,2023-06-05,Bakery,1788,66,647.0488613299176
6,2023-06-05,Snacks,1607,72,324.99396228227596
6,2023-06-05,Beverages,1060,56,382.9191264963852
7,2023-06-05,Fruits,967,79,275.72009853614054
7,2023-06-05,Dairy,1676,84,644.7930799148367
7,2023-06-05,Bakery,1957,89,601.8315928372829
7,2023-06-05,Snacks,1907,64,705.8820658503087
7,2023-06-05,Beverages,1909,70,583.0043154762466
8,2023-06-05,Fruits,1427,76,540.4514317289807
8,2023-06-05,Dairy,912,79,348.0793903734843
8,2023-06-05,Bakery,1540,95,414.01279836824153
8,2023-06-05,Snacks,710,99,222.02721679225763
8,2023-06-05,Beverages,1663,81,624.6743315314483
9,2023-06-05,Fruits,984,73,233.30130510742066
9,2023-06-05,Dairy,1140,93,340.5878637791735
9,2023-06-05,Bakery,500,99,111.22024347704826
9,2023-06-05,Snacks,1064,90,376.10136261902795
9,2023-06-05,Beverages,1183,83,453.96267626893615
10,2023-06-05,Fruits,523,55,196.30579611601786
10,2023-06-05,Dairy,728,68,273.2420809035499
10,2023-06-05,Bakery,1373,50,410.4600034434265
10,2023-06-05,Snacks,737,57,225.13932982891032
10,2023-06-05,Beverages,1637,74,589.7637107871728
1,2023-06-06,Fruits,1594,60,350.31006692101477
1,2023-06-06,Dairy,613,75,238.74940430401944
1,2023-06-06,Bakery,1836,97,449.1271685523763
1,2023-06-06,Snacks,1979,86,752.588170620776
1,2023-06-06,Beverages,1270,88,357.6538742263389
2,2023-06-06,Fruits,1485,60,372.80161574119023
2,2023-06-06,Dairy,1846,69,549.188964535768
2,2023-06-06,Bakery,1750,99,625.1506996006274
2,2023-06-06,Snacks,660,61,155.89123339387245
2,2023-06-06,Beverages,1910,74,671.1911412501506
3,2023-06-06,Fruits,1235,63,359.69286304019647
3,2023-06-06,Dairy,1179,57,456.93247532241355
3,2023-06-06,Bakery,1884,99,527.178547291978
3,2023-06-06,Snacks,944,59,274.4999539276764
3,2023-06-06,Beverages,1981,98,412.5677990596318
4,2023-06-06,Fruits,972,71,381.80896745774794
4,2023-06-06,Dairy,1689,74,376.6899975112367
4,2023-06-06,Bakery,897,68,255.4872169508517
4,2023-06-06,Snacks,1763,91,581.4593563400489
4,2023-06-06,Beverages,1875,91,546.6216457625986
5,2023-06-06,Fruits,1074,93,391.8250786926353
5,2023-06-06,Dairy,915,58,295.5244201977437
5,2023-06-06,Bakery,567,57,221.4187719141164
5,2023-06-06,Snacks,689,59,261.4832699230043
5,2023-06-06,Beverages,1793,84,639.545091328995
6,2023-06-06,Fruits,517,72,183.18994815287525
6,2023-06-06,Dairy,1455,78,354.8846841422693
6,2023-06-06,Bakery,1590,86,392.9144189836775
6,2023-06-06,Snacks,1719,80,468.60374970328377
6,2023-06-06,Beverages,930,78,272.34752854353366
7,2023-06-06,Fruits,1935,97,387.9921554694004
7,2023-06-06,Dairy,1354,58,387.312976803879
7,2023-06-06,Bakery,1646,92,583.0803232501253
7,2023-06-06,Snacks,1216,77,306.78551942172925
7,2023-06-06,Beverages,1519,86,605.7135815690416
8,2023-06-06,Fruits,1737,58,639.1641348563887
8,2023-06-06,Dairy,1892,60,749.2957720261647
8,2023-06-06,Bakery,1292,69,323.4959594208015
8,2023-06-06,Snacks,675,81,190.99073702316096
8,2023-06-06,Beverages,1580,50,466.0355992948659
9,2023-06-06,Fruits,1214,62,323.926062059118
9,2023-06-06,Dairy,1711,66,594.6744372757499
9,2023-06-06,Bakery,1221,74,437.92955066518806
9,2023-06-06,Snacks,868,77,261.9380725557388
9,2023-06-06,Beverages,1512,92,356.4969457833474
10,2023-06-06,Fruits,1933,87,480.05300743651264
10,2023-06-06,Dairy,925,80,314.01227912668446
10,2023-06-06,Bakery,970,93,262.0764933089625
10,2023-06-06,Snacks,828,72,319.0243970900016
10,2023-06-06,Beverages,1259,68,402.4236557042065
1,2023-06-07,Fruits,781,68,274.55823504072583
1,2023-06-07,Dairy,1332,89,501.78700704015637
1,2023-06-07,Bakery,1991,58,759.4298719281845
1,2023-06-07,Snacks,951,76,213.00139325039086
1,2023-06-07,Beverages,1779,52,364.929450886379
2,2023-06-07,Fruits,896,78,300.57100773452464
2,2023-06-07,Dairy,1252,84,380.54408864039624
2,2023-06-07,Bakery,715,75,178.85322677958246
2,2023-06-07,Snacks,1801,64,697.9291772608435
2,2023-06-07,Beverages,1812,92,437.40313921410274
3,2023-06-07,Fruits,508,55,137.176999495136
3,2023-06-07,Dairy,1374,50,526.4716303695842
3,2023-06-07,Bakery,1911,68,423.31272608911456
3,2023-06-07,Snacks,703,84,248.8442418639873
3,2023-06-07,Beverages,1838,69,675.6848162138608
4,2023-06-07,Fruits,1180,52,319.22540803397175
4,2023-06-07,Dairy,898,72,329.0715156292676
4,2023-06-07,Bakery,922,96,299.4891068255431
4,2023-06-07,Snacks,729,60,227.77732286852327
4,2023-06-07,Beverages,868,99,187.1922381879382
5,2023-06-07,Fruits,541,92,175.24812930756985
5,2023-06-07,Dairy,1442,76,528.9509339173419
5,2023-06-07,Bakery,1927,68,432.20077669573055
5,2023-06-07,Snacks,590,67,206.99054370240233
5,2023-06-07,Beverages,1479,57,528.0929606623253
6,2023-06-07,Fruits,740,87,292.7908646827424
6,2023-06-07,Dairy,950,97,357.72639450497246
6,2023-06-07,Bakery,992,80,393.67332450268106
6,2023-06-07,Snacks,1167,73,266.6773883964161
6,2023-06-07,Beverages,1234,89,356.034483872677
7,2023-06-07,Fruits,1974,50,727.7879977622598
7,2023-06-07,Dairy,933,88,358.0000193183545
7,2023-06-07,Bakery,751,55,192.28566571775752
7,2023-06-07,Snacks,1902,94,597.3609847205669
7,2023-06-07,Beverages,1560,90,387.32007391036194
8,2023-06-07,Fruits,1026,85,240.4943834420135
8,2023-06-07,Dairy,1424,87,444.8664069155182
8,2023-06-07,Bakery,699,98,262.4198309828902
8,2023-06-07,Snacks,1934,98,757.6553897330984
8,2023-06-07,Beverages,754,97,194.7086138121684
9,2023-06-07,Fruits,1517,72,403.49001541969244
9,2023-06-07,Dairy,1739,56,656.9853416642029
9,2023-06-07,Bakery,1828,58,381.41793067251245
9,2023-06-07,Snacks,1643,92,406.6297169293485
9,2023-06-07,Beverages,739,75,271.3886547054317
10,2023-06-07,Fruits,1099,95,313.12639547121086
10,2023-06-07,Dairy,632,73,157.8358379299327
10,2023-06-07,Bakery,1151,94,322.5009903337687
10,2023-06-07,Snacks,1973,50,559.1561941279527
10,2023-06-07,Beverages,756,72,220.08505345236958
1,2023-06-08,Fruits,1950,68,655.9178236582451
1,2023-06-08,Dairy,1447,81,575.5243559113183
1,2023-06-08,Bakery,1143,58,289.09827428017803
1,2023-06-08,Snacks,1429,84,340.07431004986006
1,2023-06-08,Beverages,1430,87,374.4864467799635
2,2023-06-08,Fruits,533,81,168.9597077694313
2,2023-06-08,Dairy,1876,80,631.7284562799565
2,2023-06-08,Bakery,1861,99,719.6562262809078
2,2023-06-08,Snacks,977,78,364.4576926767613
2,2023-06-08,Beverages,1225,79,424.71033560280324
3,2023-06-08,Fruits,570,57,180.87547960418257
3,2023-06-08,Dairy,1678,72,648.0323823661986
3,2023-06-08,Bakery,1500,89,596.6805595993831
3,2023-06-08,Snacks,1392,79,390.4517488177127
3,2023-06-08,Beverages,1596,67,565.8613862509187
4,2023-06-08,Fruits,1979,51,541.1757593254474
4,2023-06-08,Dairy,1803,59,618.1577495358998
4,2023-06-08,Bakery,1324,92,457.2096513896705
4,2023-06-08,Snacks,1153,97,419.47295817799125
4,2023-06-08,Beverages,1747,55,442.1381530781139
5,2023-06-08,Fruits,1219,91,281.1788774503019
5,2023-06-08,Dairy,1466,87,453.29251189581305
5,2023-06-08,Bakery,794,72,312.0327376593568
5,2023-06-08,Snacks,857,99,184.2773182142181
5,2023-06-08,Beverages,1683,51,444.90893061410765
6,2023-06-08,Fruits,507,76,116.25612221709669
6,2023-06-08,Dairy,774,70,171.67593667669917
6,2023-06-08,Bakery,705,71,237.77640495864662
6,2023-06-08,Snacks,1163,67,242.53479318174303
6,2023-06-08,Beverages,1726,92,646.3731352155643
7,2023-06-08,Fruits,1147,92,453.66711208970787
7,2023-06-08,Dairy,1817,52,513.0836767738498
7,2023-06-08,Bakery,848,78,236.44202201695998
7,2023-06-08,Snacks,1548,80,477.10708019606176
7,2023-06-08,Beverages,1434,84,325.94064075266874
8,2023-06-08,Fruits,546,90,151.826146691182
8,2023-06-08,Dairy,831,50,286.21307289633256
8,2023-06-08,Bakery,1071,64,254.6128007497747
8,2023-06-08,Snacks,1652,64,633.4158461556366
8,2023-06-08,Beverages,1152,96,316.42806969950516
9,2023-06-08,Fruits,542,71,197.82483838199195
9,2023-06-08,Dairy,1303,92,445.4003409349435
9,2023-06-08,Bakery,1313,54,296.49180830098067
9,2023-06-08,Snacks,638,72,195.59224828943746
9,2023-06-08,Beverages,844,73,320.5423576152182
10,2023-06-08,Fruits,578,88,228.57596884078433
10,2023-06-08,Dairy,1885,86,740.3100369826213
10,2023-06-08,Bakery,1528,70,505.4706471393009
10,2023-06-08,Snacks,899,51,221.13555361389925
10,2023-06-08,Beverages,1659,95,502.96799394539346
1,2023-06-09,Fruits,1977,51,759.9608979649443
1,2023-06-09,Dairy,558,79,164.96805265338557
1,2023-06-09,Bakery,574,96,166.72017503755418
1,2023-06-09,Snacks,848,71,201.10857429061542
1,2023-06-09,Beverages,1528,70,430.5984543690752
2,2023-06-09,Fruits,867,50,303.89497587998756
2,2023-06-09,Dairy,1823,73,647.5232156838783
2,2023-06-09,Bakery,788,54,183.55560293040918
2,2023-06-09,Snacks,1416,81,493.0769680363672
2,2023-06-09,Beverages,1097,87,370.98630933442035
3,2023-06-09,Fruits,1656,64,432.69914430986546
3,2023-06-09,Dairy,1651,79,519.3034032353235
3,2023-06-09,Bakery,1938,62,655.2124855014754
3,2023-06-09,Snacks,1224,52,478.7020252936174
3,2023-06-09,Beverages,1985,72,700.4225019511258
4,2023-06-09,Fruits,630,51,168.76744020458872
4,2023-06-09,Dairy,1885,90,407.1391630774021
4,2023-06-09,Bakery,832,89,328.38793512190966
4,2023-06-09,Snacks,968,97,256.44559542135005
4,2023-06-09,Beverages,1704,72,574.2622729672875
5,2023-06-09,Fruits,1431,79,401.8818646787825
5,2023-06-09,Dairy,1241,67,296.88959917597913
5,2023-06-09,Bakery,1731,52,355.79233254817035
5,2023-06-09,Snacks,582,89,160.79843046990123
5,2023-06-09,Beverages,1778,52,423.43883973972675
6,2023-06-09,Fruits,1953,74,506.7497960285674
6,2023-06-09,Dairy,1778,63,420.5921084958975
6,2023-06-09,Bakery,1666,87,494.8833262709093
6,2023-06-09,Snacks,1902,86,500.1099214875219
6,2023-06-09,Beverages,1984,94,762.8894977827501
7,2023-06-09,Fruits,662,91,212.58922770216057
7,2023-06-09,Dairy,760,78,232.79486520413658
7,2023-06-09,Bakery,832,94,201.39926644997604
7,2023-06-09,Snacks,996,70,273.10004161513126
7,2023-06-09,Beverages,1167,59,405.75527277244584
8,2023-06-09,Fruits,1874,73,702.7920908008947
8,2023-06-09,Dairy,1695,87,351.2711081667291
8,2023-06-09,Bakery,519,84,186.37987228654694
8,2023-06-09,Snacks,863,88,307.4744346172323
8,2023-06-09,Beverages,825,87,322.9084528157711
9,2023-06-09,Fruits,1734,79,613.0133859076813
9,2023-06-09,Dairy,1152,89,322.2256108053805
9,2023-06-09,Bakery,1023,57,367.06400306767927
9,2023-06-09,Snacks,718,67,279.66049222706226
9,2023-06-09,Beverages,1418,55,387.54721484715157
10,2023-06-09,Fruits,1672,83,576.4914166422137
10,2023-06-09,Dairy,1348,78,298.5520174299502
10,2023-06-09,Bakery,1196,65,374.170205930392
10,2023-06-09,Snacks,1865,88,697.7803188781945
10,2023-06-09,Beverages,1508,91,567.3454371804484
1,2023-06-10,Fruits,518,92,185.6472681765844
1,2023-06-10,Dairy,1426,85,464.41251584489083
1,2023-06-10,Bakery,1586,54,512.8736361419604
1,2023-06-10,Snacks,1071,50,343.0245952082349
1,2023-06-10,Beverages,1590,97,329.9911010517615
2,2023-06-10,Fruits,742,85,155.49434817118586
2,2023-06-10,Dairy,1415,85,522.9250415989998
2,2023-06-10,Bakery,816,50,185.13084990780038
2,2023-06-10,Snacks,1017,72,355.37865869316664
2,2023-06-10,Beverages,1388,60,398.4561446056458
3,2023-06-10,Fruits,1367,92,416.70432776685885
3,2023-06-10,Dairy,1916,63,624.7513222967456
3,2023-06-10,Bakery,1887,53,472.9126599709102
3,2023-06-10,Snacks,717,99,206.28665305247364
3,2023-06-10,Beverages,795,85,195.23333764392277
4,2023-06-10,Fruits,1506,61,343.49368521422986
4,2023-06-10,Dairy,1110,85,429.980155487314
4,2023-06-10,Bakery,908,91,312.3114641173544
4,2023-06-10,Snacks,1199,75,354.96037270374796
4,2023-06-10,Beverages,648,65,240.4800843074314
5,2023-06-10,Fruits,1003,84,279.2067806363565
5,2023-06-10,Dairy,1563,60,497.413534300215
5,2023-06-10,Bakery,1415,60,343.9803840021741
5,2023-06-10,Snacks,1601,90,378.74952811505136
5,2023-06-10,Beverages,1100,92,352.09268834589943
6,2023-06-10,Fruits,1295,84,362.5060736303587
6,2023-06-10,Dairy,1497,74,451.6772438589029
6,2023-06-10,Bakery,1152,86,240.76467120155064
6,2023-06-10,Snacks,1336,68,394.812764000442
6,2023-06-10,Beverages,1972,66,402.5728897448585
7,2023-06-10,Fruits,937,53,242.279115890662
7,2023-06-10,Dairy,1338,66,475.37246456256963
7,2023-06-10,Bakery,844,98,264.87663896653106
7,2023-06-10,Snacks,695,80,223.38153232785803
7,2023-06-10,Beverages,1058,59,336.0911617450745
8,2023-06-10,Fruits,1223,72,478.6807833818795
8,2023-06-10,Dairy,841,53,317.34110046859985
8,2023-06-10,Bakery,1328,73,317.99631750141253
8,2023-06-10,Snacks,1366,77,519.8560517167956
8,2023-06-10,Beverages,1959,68,752.6296226504197
9,2023-06-10,Fruits,602,65,165.7077844329187
9,2023-06-10,Dairy,1265,99,292.60716487262033
9,2023-06-10,Bakery,1786,93,638.5309810517966
9,2023-06-10,Snacks,1771,59,656.4980697902396
9,2023-06-10,Beverages,602,83,174.44174404910586
10,2023-06-10,Fruits,598,63,192.92345042848441
10,2023-06-10,Dairy,1902,59,422.5507803357629
10,2023-06-10,Bakery,1512,52,500.1644251341443
10,2023-06-10,Snacks,1570,94,483.63257126907877
10,2023-06-10,Beverages,1655,91,477.07422990001976
1,2023-06-11,Fruits,1690,96,634.4363243420254
1,2023-06-11,Dairy,1732,89,603.7529385957694
1,2023-06-11,Bakery,1701,91,343.1688552892515
1,2023-06-11,Snacks,1387,71,326.81412540077287
1,2023-06-11,Beverages,1522,61,373.1681088660518
2,2023-06-11,Fruits,1735,60,482.1216996099389
2,2023-06-11,Dairy,1617,97,519.52195394524
2,2023-06-11,Bakery,1073,71,358.0308129753877
2,2023-06-11,Snacks,1933,81,442.60805109889236
2,2023-06-11,Beverages,1485,78,523.8481710779332
3,2023-06-11,Fruits,1053,80,225.7634798182086
3,2023-06-11,Dairy,1182,98,334.06199779361873
3,2023-06-11,Bakery,1413,90,285.9198573017826
3,2023-06-11,Snacks,953,55,343.0147997672885
3,2023-06-11,Beverages,818,50,284.51413330947577
4,2023-06-11,Fruits,1216,69,390.44316027146783
4,2023-06-11,Dairy,1583,95,593.5577842979054
4,2023-06-11,Bakery,668,79,162.0595888981633
4,2023-06-11,Snacks,1092,59,258.84745101381685
4,2023-06-11,Beverages,1451,97,502.69780890509014
5,2023-06-11,Fruits,767,96,284.7817578382287
5,2023-06-11,Dairy,1859,72,662.397028199069
5,2023-06-11,Bakery,1498,73,485.87643962796744
5,2023-06-11,Snacks,900,60,239.49139933783746
5,2023-06-11,Beverages,1649,60,373.1164331478887
6,2023-06-11,Fruits,1635,70,568.2295917940287
6,2023-06-11,Dairy,516,99,174.51068925477196
6,2023-06-11,Bakery,1989,88,581.4020008317646
6,2023-06-11,Snacks,888,89,184.10663612236942
6,2023-06-11,Beverages,1897,69,525.1266045374603
7,2023-06-11,Fruits,895,83,258.85447325708276
7,2023-06-11,Dairy,928,62,207.85209314992272
7,2023-06-11,Bakery,1290,53,491.2284769599892
7,2023-06-11,Snacks,1116,98,414.4704302846147
7,2023-06-11,Beverages,1309,66,454.05097354079356
8,2023-06-11,Fruits,1901,65,438.05623272835663
8,2023-06-11,Dairy,1667,94,412.54104476843617
8,2023-06-11,Bakery,1731,55,572.0907148218448
8,2023-06-11,Snacks,672,57,150.53063062074503
8,2023-06-11,Beverages,1449,95,452.86292588763865
9,2023-06-11,Fruits,844,91,316.926824153346
9,2023-06-11,Dairy,1754,93,603.2236074560095
9,2023-06-11,Bakery,1759,70,425.69378498141526
9,2023-06-11,Snacks,1944,85,469.5984064169777
9,2023-06-11,Beverages,526,94,151.79164736599836
10,2023-06-11,Fruits,506,82,154.1969670871652
10,2023-06-11,Dairy,971,95,362.28475958114853
10,2023-06-11,Bakery,995,89,356.1764240811388
10,2023-06-11,Snacks,1635,53,619.3119581284334
10,2023-06-11,Beverages,1652,73,542.74344698722
1,2023-06-12,Fruits,883,64,298.18972619037237
1,2023-06-12,Dairy,1952,63,609.6312856573226
1,2023-06-12,Bakery,953,86,279.9077341928653
1,2023-06-12,Snacks,1416,53,309.15414585727507
1,2023-06-12,Beverages,1177,99,450.2867076898929
2,2023-06-12,Fruits,1009,64,365.19912634123386
2,2023-06-12,Dairy,919,98,259.24250135849627
2,2023-06-12,Bakery,889,62,306.7936644570055
2,2023-06-12,Snacks,600,51,157.039031424301
2,2023-06-12,Beverages,1726,84,589.2074851780088
3,2023-06-12,Fruits,1248,54,316.6858144249389
3,2023-06-12,Dairy,855,70,249.075103542327
3,2023-06-12,Bakery,623,57,180.3657290354864
3,2023-06-12,Snacks,1924,60,401.44236561297436
3,2023-06-12,Beverages,847,77,278.41011437541465
4,2023-06-12,Fruits,1540,95,491.28219216946053
4,2023-06-12,Dairy,691,90,257.11933815888966
4,2023-06-12,Bakery,1957,59,697.4766341201449
4,2023-06-12,Snacks,624,78,221.704146622093
4,2023-06-12,Beverages,1496,55,406.7919303659399
5,2023-06-12,Fruits,1869,59,525.469007846661
5,2023-06-12,Dairy,1687,59,553.384611946992
5,2023-06-12,Bakery,1820,87,510.81376225820134
5,2023-06-12,Snacks,1859,96,730.2207458025819
5,2023-06-12,Beverages,885,94,241.12802278402893
6,2023-06-12,Fruits,1482,86,304.32650051551474
6,2023-06-12,Dairy,1082,94,378.2482119287824
6,2023-06-12,Bakery,1949,53,568.3191007312635
6,2023-06-12,Snacks,1433,52,381.4503546424989
6,2023-06-12,Beverages,1780,63,571.9127382447213
7,2023-06-12,Fruits,1582,81,504.30818102901304
7,2023-06-12,Dairy,1131,77,230.76182741846767
7,2023-06-12,Bakery,1796,77,655.4486749062074
7,2023-06-12,Snacks,825,85,206.97678557148927
7,2023-06-12,Beverages,1504,82,522.0456463514848
8,2023-06-12,Fruits,1273,79,485.74338810996653
8,2023-06-12,Dairy,860,97,256.76799071195103
8,2023-06-12,Bakery,1969,75,427.94999399810337
8,2023-06-12,Snacks,839,50,258.1860927626485
8,2023-06-12,Beverages,1350,74,517.2861267429953
9,2023-06-12,Fruits,1332,90,368.8460628988183
9,2023-06-12,Dairy,1869,97,603.9851180811917
9,2023-06-12,Bakery,1350,92,422.73620339431
9,2023-06-12,Snacks,1478,70,508.0689314380803
9,2023-06-12,Beverages,872,91,214.84507895534705
10,2023-06-12,Fruits,1174,91,380.03440663281464
10,2023-06-12,Dairy,1892,61,754.3147785156989
10,2023-06-12,Bakery,1794,60,575.1836404657935
10,2023-06-12,Snacks,857,97,310.1088454937233
10,2023-06-12,Beverages,1529,79,600.9730893385629
1,2023-06-13,Fruits,1487,94,443.354709579768
1,2023-06-13,Dairy,1779,83,611.5289092254186
1,2023-06-13,Bakery,1322,64,294.58787118558587
1,2023-06-13,Snacks,1314,50,525.3231353955246
1,2023-06-13,Beverages,1975,77,714.391012923779
2,2023-06-13,Fruits,1205,92,279.7306586568715
2,2023-06-13,Dairy,1669,64,523.6609012728555
2,2023-06-13,Bakery,804,84,270.03555701554876
2,2023-06-13,Snacks,1658,93,417.6187988845491
2,2023-06-13,Beverages,1548,58,491.14308907170124
3,2023-06-13,Fruits,1944,97,396.49121262557344
3,2023-06-13,Dairy,1589,63,326.2809107512983
3,2023-06-13,Bakery,781,50,286.72251750921555
3,2023-06-13,Snacks,1639,60,587.4719567924875
3,2023-06-13,Beverages,1728,53,622.0234351086535
4,2023-06-13,Fruits,1578,82,578.9170958828441
4,2023-06-13,Dairy,1543,75,437.089499491514
4,2023-06-13,Bakery,1283,51,399.0420093434813
4,2023-06-13,Snacks,1326,77,457.8033126950117
4,2023-06-13,Beverages,1077,85,230.81086487300607
5,2023-06-13,Fruits,1581,60,544.1504336611896
5,2023-06-13,Dairy,949,66,272.64268698793984
5,2023-06-13,Bakery,534,96,152.23555090552063
5,2023-06-13,Snacks,1703,72,409.35953467901527
5,2023-06-13,Beverages,1182,53,353.35915970508114
6,2023-06-13,Fruits,1280,65,339.30775870372406
6,2023-06-13,Dairy,1498,64,508.0722473686806
6,2023-06-13,Bakery,1426,83,518.694090280568
6,2023-06-13,Snacks,780,82,162.8921947994998
6,2023-06-13,Beverages,1604,61,392.51331264883214
7,2023-06-13,Fruits,1278,73,265.4213233685464
7,2023-06-13,Dairy,1544,59,374.79506029235023
7,2023-06-13,Bakery,956,64,347.23259791790457
7,2023-06-13,Snacks,572,70,158.06004972909642
7,2023-06-13,Beverages,1570,97,573.7026378364975
8,2023-06-13,Fruits,1339,51,510.6034024182579
8,2023-06-13,Dairy,1673,57,496.37119602665297
8,2023-06-13,Bakery,1159,93,453.66081943836195
8,2023-06-13,Snacks,1037,78,396.3914180871607
8,2023-06-13,Beverages,537,61,117.09946063592278
9,2023-06-13,Fruits,1982,58,411.27211387430754
9,2023-06-13,Dairy,1048,98,348.7352075254898
9,2023-06-13,Bakery,965,81,220.16801006034274
9,2023-06-13,Snacks,1798,78,454.02750797380855
9,2023-06-13,Beverages,1273,88,302.2073554093173
10,2023-06-13,Fruits,941,75,248.76505639781303
10,2023-06-13,Dairy,1478,99,422.14534888351557
10,2023-06-13,Bakery,1545,88,537.9974191197158
10,2023-06-13,Snacks,1800,69,619.0721472831807
10,2023-06-13,Beverages,940,97,216.2341541474469
1,2023-06-14,Fruits,1735,70,365.2016233115742
1,2023-06-14,Dairy,793,90,188.53842434153157
1,2023-06-14,Bakery,827,88,306.1876816262687
1,2023-06-14,Snacks,1819,56,481.4501494187686
1,2023-06-14,Beverages,1329,71,504.4782007283859
2,2023-06-14,Fruits,1663,82,579.4524741441392
2,2023-06-14,Dairy,741,92,202.47109310098728
2,2023-06-14,Bakery,1166,77,252.17694177884405
2,2023-06-14,Snacks,599,93,173.39941705187448
2,2023-06-14,Beverages,1949,74,629.136774910699
3,2023-06-14,Fruits,1792,95,389.3306817855786
3,2023-06-14,Dairy,621,51,242.73650624120467
3,2023-06-14,Bakery,1164,57,247.9999905278546
3,2023-06-14,Snacks,1128,87,239.83693865392306
3,2023-06-14,Beverages,1658,71,473.791024926688
4,2023-06-14,Fruits,1397,74,317.02596137613483
4,2023-06-14,Dairy,687,83,228.58202725336764
4,2023-06-14,Bakery,854,53,257.1751075104946
4,2023-06-14,Snacks,1190,95,421.32113973513145
4,2023-06-14,Beverages,1769,93,681.4458614056223
5,2023-06-14,Fruits,1942,95,664.9146199923291
5,2023-06-14,Dairy,1626,51,399.57817086769506
5,2023-06-14,Bakery,1495,62,579.2796956220677
5,2023-06-14,Snacks,1481,80,583.5661254674081
5,2023-06-14,Beverages,1027,54,230.4050992378763
6,2023-06-14,Fruits,1565,50,621.1702718112056
6,2023-06-14,Dairy,1431,95,425.76290296576445
6,2023-06-14,Bakery,1318,70,288.8918597974622
6,2023-06-14,Snacks,1144,51,389.51594482456045
6,2023-06-14,Beverages,1672,60,547.6525742156824
